"player"|"team"|"weight"|"season"
"JEFF_FARKAS"|"ATL"|1|"20022003"
"UWE_KRUPP"|"ATL"|1|"20022003"
"BENJAMIN_SIMON"|"ATL"|1|"20022003"
"FREDERIC_CASSIVI"|"ATL"|1|"20022003"
"SIMON_GAMACHE"|"ATL"|1|"20022003"
"GARNET_EXELBY"|"ATL"|1|"20022003"
"ZDENEK_BLATNY"|"ATL"|1|"20022003"
"KURTIS_FOSTER"|"ATL"|1|"20022003"
"JOE_DIPENTA"|"ATL"|1|"20022003"
"KAMIL_PIROS"|"ATL"|1|"20022003"
"P.J._AXELSSON"|"BOS"|1|"20022003"
"BRYAN_BERARD"|"BOS"|1|"20022003"
"NICK_BOYNTON"|"BOS"|1|"20022003"
"SEAN_BROWN"|"BOS"|1|"20022003"
"HAL_GILL"|"BOS"|1|"20022003"
"JONATHAN_GIRARD"|"BOS"|1|"20022003"
"MICHAL_GROSEK"|"BOS"|1|"20022003"
"IVAN_HUML"|"BOS"|1|"20022003"
"MIKE_KNUBLE"|"BOS"|1|"20022003"
"JARNO_KULTANEN"|"BOS"|1|"20022003"
"MARTY_MCINNIS"|"BOS"|1|"20022003"
"GLEN_MURRAY"|"BOS"|1|"20022003"
"SEAN_O'DONNELL"|"BOS"|1|"20022003"
"BRIAN_ROLSTON"|"BOS"|1|"20022003"
"STEVE_SHIELDS"|"BOS"|1|"20022003"
"P.J._STOCK"|"BOS"|1|"20022003"
"JOZEF_STUMPEL"|"BOS"|1|"20022003"
"TIM_THOMAS"|"BOS"|1|"20022003"
"JOE_THORNTON"|"BOS"|1|"20022003"
"ROB_ZAMUNER"|"BOS"|1|"20022003"
"DON_SWEENEY"|"BOS"|1|"20022003"
"JOHN_GRAHAME"|"BOS"|1|"20022003"
"BRANTT_MYHRES"|"BOS"|1|"20022003"
"MATTHEW_HERR"|"BOS"|1|"20022003"
"MATT_HERR"|"BOS"|1|"20022003"
"SHAONE_MORRISONN"|"BOS"|1|"20022003"
"LEE_GOREN"|"BOS"|1|"20022003"
"ANDY_HILBERT"|"BOS"|1|"20022003"
"MARTIN_LAPOINTE"|"BOS"|1|"20022003"
"SERGEI_SAMSONOV"|"BOS"|1|"20022003"
"ANDREW_RAYCROFT"|"BOS"|1|"20022003"
"RICHARD_BRENNAN"|"BOS"|1|"20022003"
"MARTIN_SAMUELSSON"|"BOS"|1|"20022003"
"KRIS_VERNARSKY"|"BOS"|1|"20022003"
"ZDENEK_KUTLAK"|"BOS"|1|"20022003"
"STU_BARNES"|"BUF"|1|"20022003"
"MARTIN_BIRON"|"BUF"|1|"20022003"
"ERIC_BOULTON"|"BUF"|1|"20022003"
"CURTIS_BROWN"|"BUF"|1|"20022003"
"TIM_CONNOLLY"|"BUF"|1|"20022003"
"JEAN-PIERRE_DUMONT"|"BUF"|1|"20022003"
"CHRIS_GRATTON"|"BUF"|1|"20022003"
"JOCHEN_HECHT"|"BUF"|1|"20022003"
"ALES_KOTALIK"|"BUF"|1|"20022003"
"ADAM_MAIR"|"BUF"|1|"20022003"
"JAY_MCKEE"|"BUF"|1|"20022003"
"MIKA_NORONEN"|"BUF"|1|"20022003"
"JAMES_PATRICK"|"BUF"|1|"20022003"
"TAYLOR_PYATT"|"BUF"|1|"20022003"
"MIROSLAV_SATAN"|"BUF"|1|"20022003"
"HENRIK_TALLINDER"|"BUF"|1|"20022003"
"VACLAV_VARADA"|"BUF"|1|"20022003"
"RHETT_WARRENER"|"BUF"|1|"20022003"
"JASON_WOOLLEY"|"BUF"|1|"20022003"
"ALEXEI_ZHITNIK"|"BUF"|1|"20022003"
"ROB_RAY"|"BUF"|1|"20022003"
"DMITRI_KALININ"|"BUF"|1|"20022003"
"BRIAN_CAMPBELL"|"BUF"|1|"20022003"
"RYAN_MILLER"|"BUF"|1|"20022003"
"RORY_FITZPATRICK"|"BUF"|1|"20022003"
"RADOSLAV_HECL"|"BUF"|1|"20022003"
"JASON_BOTTERILL"|"BUF"|1|"20022003"
"NORMAN_MILLEY"|"BUF"|1|"20022003"
"DENIS_HAMEL"|"BUF"|1|"20022003"
"JAROSLAV_KRISTEK"|"BUF"|1|"20022003"
"MAXIM_AFINOGENOV"|"BUF"|1|"20022003"
"DOUG_JANIK"|"BUF"|1|"20022003"
"CHRIS_TAYLOR"|"BUF"|1|"20022003"
"DOUG_HOUDA"|"BUF"|1|"20022003"
"SEAN_MCMORROW"|"BUF"|1|"20022003"
"PAUL_GAUSTAD"|"BUF"|1|"20022003"
"MILAN_BARTOVIC"|"BUF"|1|"20022003"
"CRAIG_ADAMS"|"CAR"|1|"20022003"
"KEVYN_ADAMS"|"CAR"|1|"20022003"
"BATES_BATTAGLIA"|"CAR"|1|"20022003"
"JESSE_BOULERICE"|"CAR"|1|"20022003"
"ROD_BRIND'AMOUR"|"CAR"|1|"20022003"
"ERIK_COLE"|"CAR"|1|"20022003"
"JEFF_DANIELS"|"CAR"|1|"20022003"
"RON_FRANCIS"|"CAR"|1|"20022003"
"BRET_HEDICAN"|"CAR"|1|"20022003"
"SEAN_HILL"|"CAR"|1|"20022003"
"ARTURS_IRBE"|"CAR"|1|"20022003"
"SAMI_KAPANEN"|"CAR"|1|"20022003"
"DARREN_LANGDON"|"CAR"|1|"20022003"
"MAREK_MALIK"|"CAR"|1|"20022003"
"JEFF_O'NEILL"|"CAR"|1|"20022003"
"JAROSLAV_SVOBODA"|"CAR"|1|"20022003"
"DAVID_TANABE"|"CAR"|1|"20022003"
"NICLAS_WALLIN"|"CAR"|1|"20022003"
"KEVIN_WEEKES"|"CAR"|1|"20022003"
"GLEN_WESLEY"|"CAR"|1|"20022003"
"AARON_WARD"|"CAR"|1|"20022003"
"TOMMY_WESTLUND"|"CAR"|1|"20022003"
"CRAIG_MACDONALD"|"CAR"|1|"20022003"
"JOSEF_VASICEK"|"CAR"|1|"20022003"
"TOMAS_MALEC"|"CAR"|1|"20022003"
"STEVEN_HALKO"|"CAR"|1|"20022003"
"STEVENN_HALKO"|"CAR"|1|"20022003"
"JEFF_HEEREMA"|"CAR"|1|"20022003"
"RYAN_BAYDA"|"CAR"|1|"20022003"
"TOMAS_KURKA"|"CAR"|1|"20022003"
"MICHAEL_ZIGOMANIS"|"CAR"|1|"20022003"
"BRAD_DEFAUW"|"CAR"|1|"20022003"
"DAMIAN_SURMA"|"CAR"|1|"20022003"
"MIKE_WATT"|"CAR"|1|"20022003"
"JAMIE_ALLISON"|"CBJ"|1|"20022003"
"ANDREW_CASSELS"|"CBJ"|1|"20022003"
"MARC_DENIS"|"CBJ"|1|"20022003"
"HANNES_HYVONEN"|"CBJ"|1|"20022003"
"ROSTISLAV_KLESLA"|"CBJ"|1|"20022003"
"ESPEN_KNUTSEN"|"CBJ"|1|"20022003"
"JEAN_LABBE"|"CBJ"|1|"20022003"
"SCOTT_LACHANCE"|"CBJ"|1|"20022003"
"GRANT_MARSHALL"|"CBJ"|1|"20022003"
"RICK_NASH"|"CBJ"|1|"20022003"
"SEAN_PRONGER"|"CBJ"|1|"20022003"
"LUKE_RICHARDSON"|"CBJ"|1|"20022003"
"GEOFF_SANDERSON"|"CBJ"|1|"20022003"
"JODY_SHELLEY"|"CBJ"|1|"20022003"
"MIKE_SILLINGER"|"CBJ"|1|"20022003"
"JAROSLAV_SPACEK"|"CBJ"|1|"20022003"
"DAVID_VYBORNY"|"CBJ"|1|"20022003"
"DERRICK_WALSER"|"CBJ"|1|"20022003"
"RAY_WHITNEY"|"CBJ"|1|"20022003"
"TYLER_WRIGHT"|"CBJ"|1|"20022003"
"J-LUC_GRAND-PIERRE"|"CBJ"|1|"20022003"
"KEVIN_DINEEN"|"CBJ"|1|"20022003"
"MATT_DAVIDSON"|"CBJ"|1|"20022003"
"BLAKE_BELLEFEUILLE"|"CBJ"|1|"20022003"
"ANDREJ_NEDOROST"|"CBJ"|1|"20022003"
"LASSE_PIRJETA"|"CBJ"|1|"20022003"
"DUVIE_WESTCOTT"|"CBJ"|1|"20022003"
"PAUL_MANNING"|"CBJ"|1|"20022003"
"MATHIEU_DARCHE"|"CBJ"|1|"20022003"
"DAVID_LING"|"CBJ"|1|"20022003"
"DARREN_VAN IMPE"|"CBJ"|1|"20022003"
"DARREL_SCOVILLE"|"CBJ"|1|"20022003"
"KENT_MCDONELL"|"CBJ"|1|"20022003"
"CRAIG_BERUBE"|"CGY"|1|"20022003"
"BOB_BOUGHNER"|"CGY"|1|"20022003"
"PETR_BUZEK"|"CGY"|1|"20022003"
"CHRIS_CLARK"|"CGY"|1|"20022003"
"CRAIG_CONROY"|"CGY"|1|"20022003"
"CHRIS_DRURY"|"CGY"|1|"20022003"
"DENIS_GAUTHIER"|"CGY"|1|"20022003"
"MARTIN_GELINAS"|"CGY"|1|"20022003"
"JAROME_IGINLA"|"CGY"|1|"20022003"
"MATHIAS_JOHANSSON"|"CGY"|1|"20022003"
"CHUCK_KOBASEW"|"CGY"|1|"20022003"
"JORDAN_LEOPOLD"|"CGY"|1|"20022003"
"TONI_LYDMAN"|"CGY"|1|"20022003"
"JAMIE_MCLENNAN"|"CGY"|1|"20022003"
"SCOTT_NICHOL"|"CGY"|1|"20022003"
"ROB_NIEDERMAYER"|"CGY"|1|"20022003"
"ROBYN_REGEHR"|"CGY"|1|"20022003"
"ROMAN_TUREK"|"CGY"|1|"20022003"
"JAMIE_WRIGHT"|"CGY"|1|"20022003"
"STEPHANE_YELLE"|"CGY"|1|"20022003"
"MARC_SAVARD"|"CGY"|1|"20022003"
"BLAKE_SLOAN"|"CGY"|1|"20022003"
"LEVENTE_SZUPER"|"CGY"|1|"20022003"
"STEVE_BEGIN"|"CGY"|1|"20022003"
"STEVE_MONTADOR"|"CGY"|1|"20022003"
"MICKI_DUPONT"|"CGY"|1|"20022003"
"OLEG_SAPRYKIN"|"CGY"|1|"20022003"
"LADISLAV_KOHN"|"CGY"|1|"20022003"
"ROBERT_DOME"|"CGY"|1|"20022003"
"DAVE_LOWRY"|"CGY"|1|"20022003"
"MIKE_MOTTAU"|"CGY"|1|"20022003"
"BLAIR_BETTS"|"CGY"|1|"20022003"
"MIKE_COMMODORE"|"CGY"|1|"20022003"
"RICK_MROZIK"|"CGY"|1|"20022003"
"TYLER_ARNASON"|"CHI"|1|"20022003"
"MARK_BELL"|"CHI"|1|"20022003"
"SERGEI_BEREZIN"|"CHI"|1|"20022003"
"KYLE_CALDER"|"CHI"|1|"20022003"
"PHIL_HOUSLEY"|"CHI"|1|"20022003"
"ALEXANDER_KARPOVTSEV"|"CHI"|1|"20022003"
"JON_KLEMM"|"CHI"|1|"20022003"
"IGOR_KOROLEV"|"CHI"|1|"20022003"
"BORIS_MIRONOV"|"CHI"|1|"20022003"
"MICHAEL_NYLANDER"|"CHI"|1|"20022003"
"LYLE_ODELEIN"|"CHI"|1|"20022003"
"STEVE_PASSMORE"|"CHI"|1|"20022003"
"JASON_STRUDWICK"|"CHI"|1|"20022003"
"STEVE_SULLIVAN"|"CHI"|1|"20022003"
"JOCELYN_THIBAULT"|"CHI"|1|"20022003"
"STEVE_THOMAS"|"CHI"|1|"20022003"
"SHAWN_THORNTON"|"CHI"|1|"20022003"
"GARRY_VALK"|"CHI"|1|"20022003"
"RYAN_VANDENBUSSCHE"|"CHI"|1|"20022003"
"ALEXEI_ZHAMNOV"|"CHI"|1|"20022003"
"NATHAN_DEMPSEY"|"CHI"|1|"20022003"
"ANDREI_NIKOLISHIN"|"CHI"|1|"20022003"
"STEVE_POAPST"|"CHI"|1|"20022003"
"ERIC_DAZE"|"CHI"|1|"20022003"
"STEVE_MCCARTHY"|"CHI"|1|"20022003"
"CRAIG_ANDERSON"|"CHI"|1|"20022003"
"PETER_WHITE"|"CHI"|1|"20022003"
"THEOREN_FLEURY"|"CHI"|1|"20022003"
"BRETT_MCLEAN"|"CHI"|1|"20022003"
"MICHAEL_LEIGHTON"|"CHI"|1|"20022003"
"BURKE_HENRY"|"CHI"|1|"20022003"
"TODD_GILL"|"CHI"|1|"20022003"
"IGOR_RADULOV"|"CHI"|1|"20022003"
"DAVID_AEBISCHER"|"COL"|1|"20022003"
"SERGE_AUBIN"|"COL"|1|"20022003"
"ROB_BLAKE"|"COL"|1|"20022003"
"GREG_DE VRIES"|"COL"|1|"20022003"
"ADAM_FOOTE"|"COL"|1|"20022003"
"PETER_FORSBERG"|"COL"|1|"20022003"
"MILAN_HEJDUK"|"COL"|1|"20022003"
"DAN_HINOTE"|"COL"|1|"20022003"
"MIKE_KEANE"|"COL"|1|"20022003"
"ERIC_MESSIER"|"COL"|1|"20022003"
"DEREK_MORRIS"|"COL"|1|"20022003"
"VACLAV_NEDOROST"|"COL"|1|"20022003"
"STEVEN_REINPRECHT"|"COL"|1|"20022003"
"PATRICK_ROY"|"COL"|1|"20022003"
"JOE_SAKIC"|"COL"|1|"20022003"
"JEFF_SHANTZ"|"COL"|1|"20022003"
"MARTIN_SKOULA"|"COL"|1|"20022003"
"D.J._SMITH"|"COL"|1|"20022003"
"ALEX_TANGUAY"|"COL"|1|"20022003"
"RADIM_VRBATA"|"COL"|1|"20022003"
"BRYAN_MUIR"|"COL"|1|"20022003"
"SCOTT_PARKER"|"COL"|1|"20022003"
"STEVE_MOORE"|"COL"|1|"20022003"
"BRIAN_WILLSIE"|"COL"|1|"20022003"
"DEAN_MCAMMOND"|"COL"|1|"20022003"
"RIKU_HAHL"|"COL"|1|"20022003"
"CHARLIE_STEPHENS"|"COL"|1|"20022003"
"PHILIPPE_BOUCHER"|"DAL"|1|"20022003"
"ULF_DAHLEN"|"DAL"|1|"20022003"
"ROB_DIMAIO"|"DAL"|1|"20022003"
"BILL_GUERIN"|"DAL"|1|"20022003"
"DERIAN_HATCHER"|"DAL"|1|"20022003"
"NIKO_KAPANEN"|"DAL"|1|"20022003"
"JERE_LEHTINEN"|"DAL"|1|"20022003"
"MANNY_MALHOTRA"|"DAL"|1|"20022003"
"RICHARD_MATVICHUK"|"DAL"|1|"20022003"
"MIKE_MODANO"|"DAL"|1|"20022003"
"BRENDEN_MORROW"|"DAL"|1|"20022003"
"KIRK_MULLER"|"DAL"|1|"20022003"
"SCOTT_PELLERIN"|"DAL"|1|"20022003"
"STEPHANE_ROBIDAS"|"DAL"|1|"20022003"
"DARRYL_SYDOR"|"DAL"|1|"20022003"
"RON_TUGNUTT"|"DAL"|1|"20022003"
"MARTY_TURCO"|"DAL"|1|"20022003"
"PIERRE_TURGEON"|"DAL"|1|"20022003"
"SCOTT_YOUNG"|"DAL"|1|"20022003"
"SERGEI_ZUBOV"|"DAL"|1|"20022003"
"JASON_ARNOTT"|"DAL"|1|"20022003"
"SAMI_HELENIUS"|"DAL"|1|"20022003"
"AARON_DOWNEY"|"DAL"|1|"20022003"
"JONATHAN_SIM"|"DAL"|1|"20022003"
"STEVE_OTT"|"DAL"|1|"20022003"
"JIM_MONTGOMERY"|"DAL"|1|"20022003"
"JOHN_ERSKINE"|"DAL"|1|"20022003"
"COREY_HIRSCH"|"DAL"|1|"20022003"
"JASON_BACASHIHUA"|"DAL"|1|"20022003"
"DAVID_OLIVER"|"DAL"|1|"20022003"
"CHRIS_CHELIOS"|"DET"|1|"20022003"
"MATHIEU_DANDENAULT"|"DET"|1|"20022003"
"PAVEL_DATSYUK"|"DET"|1|"20022003"
"BOYD_DEVEREAUX"|"DET"|1|"20022003"
"KRIS_DRAPER"|"DET"|1|"20022003"
"SERGEI_FEDOROV"|"DET"|1|"20022003"
"JIRI_FISCHER"|"DET"|1|"20022003"
"BRETT_HULL"|"DET"|1|"20022003"
"CURTIS_JOSEPH"|"DET"|1|"20022003"
"MAXIM_KUZNETSOV"|"DET"|1|"20022003"
"IGOR_LARIONOV"|"DET"|1|"20022003"
"MANNY_LEGACE"|"DET"|1|"20022003"
"NICKLAS_LIDSTROM"|"DET"|1|"20022003"
"KIRK_MALTBY"|"DET"|1|"20022003"
"DARREN_MCCARTY"|"DET"|1|"20022003"
"LUC_ROBITAILLE"|"DET"|1|"20022003"
"BRENDAN_SHANAHAN"|"DET"|1|"20022003"
"JESSE_WALLIN"|"DET"|1|"20022003"
"JASON_WILLIAMS"|"DET"|1|"20022003"
"HENRIK_ZETTERBERG"|"DET"|1|"20022003"
"SEAN_AVERY"|"DET"|1|"20022003"
"TOMAS_HOLMSTROM"|"DET"|1|"20022003"
"DMITRI_BYKOV"|"DET"|1|"20022003"
"PATRICK_BOILEAU"|"DET"|1|"20022003"
"STACY_ROEST"|"DET"|1|"20022003"
"STEVE_YZERMAN"|"DET"|1|"20022003"
"ERIC_BREWER"|"EDM"|1|"20022003"
"ANSON_CARTER"|"EDM"|1|"20022003"
"JASON_CHIMERA"|"EDM"|1|"20022003"
"MIKE_COMRIE"|"EDM"|1|"20022003"
"JIRI_DOPITA"|"EDM"|1|"20022003"
"SCOTT_FERGUSON"|"EDM"|1|"20022003"
"JOSH_GREEN"|"EDM"|1|"20022003"
"KARI_HAAKANA"|"EDM"|1|"20022003"
"GEORGES_LARAQUE"|"EDM"|1|"20022003"
"TODD_MARCHANT"|"EDM"|1|"20022003"
"JUSSI_MARKKANEN"|"EDM"|1|"20022003"
"ETHAN_MOREAU"|"EDM"|1|"20022003"
"JANNE_NIINIMAA"|"EDM"|1|"20022003"
"MARTY_REASONER"|"EDM"|1|"20022003"
"TOMMY_SALO"|"EDM"|1|"20022003"
"JASON_SMITH"|"EDM"|1|"20022003"
"RYAN_SMYTH"|"EDM"|1|"20022003"
"STEVE_STAIOS"|"EDM"|1|"20022003"
"BRIAN_SWANSON"|"EDM"|1|"20022003"
"MIKE_YORK"|"EDM"|1|"20022003"
"SHAWN_HORCOFF"|"EDM"|1|"20022003"
"DANIEL_CLEARY"|"EDM"|1|"20022003"
"ALES_PISA"|"EDM"|1|"20022003"
"ALES_HEMSKY"|"EDM"|1|"20022003"
"ALEXEI_SEMENOV"|"EDM"|1|"20022003"
"BOBBY_ALLEN"|"EDM"|1|"20022003"
"FERNANDO_PISANI"|"EDM"|1|"20022003"
"JANI_RITA"|"EDM"|1|"20022003"
"JARRET_STOLL"|"EDM"|1|"20022003"
"MARC-ANDRE_BERGERON"|"EDM"|1|"20022003"
"JAY_BOUWMEESTER"|"FLA"|1|"20022003"
"VALERI_BURE"|"FLA"|1|"20022003"
"PIERRE_DAGENAIS"|"FLA"|1|"20022003"
"BRAD_FERENCE"|"FLA"|1|"20022003"
"NIKLAS_HAGMAN"|"FLA"|1|"20022003"
"JANI_HURME"|"FLA"|1|"20022003"
"KRISTIAN_HUSELIUS"|"FLA"|1|"20022003"
"RYAN_JOHNSON"|"FLA"|1|"20022003"
"OLLI_JOKINEN"|"FLA"|1|"20022003"
"ROBERTO_LUONGO"|"FLA"|1|"20022003"
"IVAN_MAJESKY"|"FLA"|1|"20022003"
"STEPHANE_MATTEAU"|"FLA"|1|"20022003"
"MARCUS_NILSON"|"FLA"|1|"20022003"
"IVAN_NOVOSELTSEV"|"FLA"|1|"20022003"
"SANDIS_OZOLINSH"|"FLA"|1|"20022003"
"DENIS_SHVIDKI"|"FLA"|1|"20022003"
"JEFF_TOMS"|"FLA"|1|"20022003"
"IGOR_ULANOV"|"FLA"|1|"20022003"
"STEPHEN_WEISS"|"FLA"|1|"20022003"
"DMITRY_YUSHKEVICH"|"FLA"|1|"20022003"
"VIKTOR_KOZLOV"|"FLA"|1|"20022003"
"BYRON_RITCHIE"|"FLA"|1|"20022003"
"PETER_WORRELL"|"FLA"|1|"20022003"
"WADE_FLAHERTY"|"FLA"|1|"20022003"
"LANCE_WARD"|"FLA"|1|"20022003"
"JURAJ_KOLNIK"|"FLA"|1|"20022003"
"BRANISLAV_MEZEI"|"FLA"|1|"20022003"
"JAMIE_RIVERS"|"FLA"|1|"20022003"
"KYLE_ROSSITER"|"FLA"|1|"20022003"
"MATHIEU_BIRON"|"FLA"|1|"20022003"
"ERIC_BEAUDOIN"|"FLA"|1|"20022003"
"JOEY_TETARENKO"|"FLA"|1|"20022003"
"IGOR_KRAVCHUK"|"FLA"|1|"20022003"
"JASON_ALLISON"|"LAK"|1|"20022003"
"DEREK_ARMSTRONG"|"LAK"|1|"20022003"
"JAROSLAV_BEDNAR"|"LAK"|1|"20022003"
"ERIC_BELANGER"|"LAK"|1|"20022003"
"BRAD_CHARTRAND"|"LAK"|1|"20022003"
"ADAM_DEADMARSH"|"LAK"|1|"20022003"
"MIKKO_ELORANTA"|"LAK"|1|"20022003"
"ALEX_FROLOV"|"LAK"|1|"20022003"
"CRAIG_JOHNSON"|"LAK"|1|"20022003"
"IAN_LAPERRIERE"|"LAK"|1|"20022003"
"ANDREAS_LILJA"|"LAK"|1|"20022003"
"CHRIS_MCALPINE"|"LAK"|1|"20022003"
"JAROSLAV_MODRY"|"LAK"|1|"20022003"
"MATTIAS_NORSTROM"|"LAK"|1|"20022003"
"FELIX_POTVIN"|"LAK"|1|"20022003"
"ERIK_RASMUSSEN"|"LAK"|1|"20022003"
"MATHIEU_SCHNEIDER"|"LAK"|1|"20022003"
"BRYAN_SMOLINSKI"|"LAK"|1|"20022003"
"JAMIE_STORR"|"LAK"|1|"20022003"
"LUBOMIR_VISNOVSKY"|"LAK"|1|"20022003"
"KEN_BELANGER"|"LAK"|1|"20022003"
"STEVE_KELLY"|"LAK"|1|"20022003"
"ZIGMUND_PALFFY"|"LAK"|1|"20022003"
"BRAD_NORTON"|"LAK"|1|"20022003"
"MIKE_CAMMALLERI"|"LAK"|1|"20022003"
"AARON_MILLER"|"LAK"|1|"20022003"
"PAVEL_ROSA"|"LAK"|1|"20022003"
"KIP_BRENNAN"|"LAK"|1|"20022003"
"STEVE_HEINZE"|"LAK"|1|"20022003"
"JOE_CORVO"|"LAK"|1|"20022003"
"JARED_AULIN"|"LAK"|1|"20022003"
"JERRED_SMITHSON"|"LAK"|1|"20022003"
"TOMAS_ZIZKA"|"LAK"|1|"20022003"
"SCOTT_BARNEY"|"LAK"|1|"20022003"
"CRISTOBAL_HUET"|"LAK"|1|"20022003"
"RYAN_FLINN"|"LAK"|1|"20022003"
"CHRIS_SCHMIDT"|"LAK"|1|"20022003"
"DEREK_BEKAR"|"LAK"|1|"20022003"
"JASON_HOLLAND"|"LAK"|1|"20022003"
"BRAD_BOMBARDIR"|"MIN"|1|"20022003"
"BRAD_BROWN"|"MIN"|1|"20022003"
"ANDREW_BRUNETTE"|"MIN"|1|"20022003"
"JIM_DOWD"|"MIN"|1|"20022003"
"PASCAL_DUPUIS"|"MIN"|1|"20022003"
"MANNY_FERNANDEZ"|"MIN"|1|"20022003"
"MARIAN_GABORIK"|"MIN"|1|"20022003"
"MATT_JOHNSON"|"MIN"|1|"20022003"
"FILIP_KUBA"|"MIN"|1|"20022003"
"ANTTI_LAAKSONEN"|"MIN"|1|"20022003"
"JASON_MARSHALL"|"MIN"|1|"20022003"
"WILLIE_MITCHELL"|"MIN"|1|"20022003"
"RICHARD_PARK"|"MIN"|1|"20022003"
"DWAYNE_ROLOSON"|"MIN"|1|"20022003"
"CLIFF_RONNING"|"MIN"|1|"20022003"
"NICK_SCHULTZ"|"MIN"|1|"20022003"
"LUBOMIR_SEKERAS"|"MIN"|1|"20022003"
"STEPHANE_VEILLEUX"|"MIN"|1|"20022003"
"WES_WALZ"|"MIN"|1|"20022003"
"SERGEI_ZHOLTOK"|"MIN"|1|"20022003"
"LADISLAV_BENYSEK"|"MIN"|1|"20022003"
"PIERRE-MARC_BOUCHARD"|"MIN"|1|"20022003"
"ANDREI_ZYUZIN"|"MIN"|1|"20022003"
"KYLE_WANVIG"|"MIN"|1|"20022003"
"RICKARD_WALLIN"|"MIN"|1|"20022003"
"JEAN-GUY_TRUDEL"|"MIN"|1|"20022003"
"CURTIS_MURPHY"|"MIN"|1|"20022003"
"JEREMY_STEVENSON"|"MIN"|1|"20022003"
"HNAT_DOMENICHELLI"|"MIN"|1|"20022003"
"DIETER_KOCHAN"|"MIN"|1|"20022003"
"DARBY_HENDRICKSON"|"MIN"|1|"20022003"
"BILL_MUCKALT"|"MIN"|1|"20022003"
"PATRICE_BRISEBOIS"|"MTL"|1|"20022003"
"JAN_BULIS"|"MTL"|1|"20022003"
"MARIUSZ_CZERKAWSKI"|"MTL"|1|"20022003"
"ANDREAS_DACKELL"|"MTL"|1|"20022003"
"KARL_DYKHUIS"|"MTL"|1|"20022003"
